CODE,ACCOUNT_N,BILL,DATE,VC_NUMBER,DEBIT,NAME_CODE,NAME,ADD_1,ADD_2,CITY,ST_NUMBER,ST_DATE,CASH_DET,CRED_CODE,GR_NO,GR_DATE,WORDS,TAX_TYPE,MAIN_KEY,SUM_AMT,SUM_QTY,TRANSPORT,TAX_PER,TAX,CST_PER,CS_TAX,K1,TAX_RET,FORM_NO,SURCHARGE,REC_YN,REC_BY,REC_DATE,REC_BILL,REC_BIL_YN,ITEM_RET,TRADE,HOLD_NAME,HOLD_CODE,TIMING,AREA,DELIVERY,COUR_CHG,DEL_2,STATE,STATE_CODE,EWAY_BILL,SGST_PER,SGS_TAX,CGST_PER,CGS_TAX,IGST_PER,IGS_TAX,NARR,ROUND_OFF,PHONE,DEL_DATE,DEL_CODE,DEL_NAME,DEL_ADD1,DEL_ADD2,DEL_CITY,DEL_STATE,DEL_SC,DEL_GSTIN,DEL_BY
1644,SHOP,S-10095,6/4/2025,2003,197,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, ONE HUNDRED NINETY SEVEN,S,2.02506E+11,197.4,197.4,NULL,0,0,NULL,0,1644,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13:22:05,RAMANDEEP,NULL,0,MTR SET,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.4,NULL,NULL,1644,SHOP,NULL,NULL,NULL,Ludhiana,NULL,NULL,Y-00090
1644,SHOP,S-10171,8/20/2025,2001,134,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, ONE HUNDRED THIRTY FOUR,S,2.02508E+11,134,134,NULL,0,0,NULL,0,1644,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10:29:04,RAMANDEEP,NULL,0,INPUT VC (Y00137),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1644,SHOP,NULL,NULL,NULL,Ludhiana,NULL,NULL,MITER MANAGE
5022,ROOP KNITWEAR,F-10474,8/19/2025,2005,7077,0,NULL,LUDHIANA,8558884919,9988950919,NULL,NULL,TRUE,6000,NULL,NULL, SEVEN THOUSAND SEVENTY SEVEN,S,2.02508E+11,6740,26.3,NULL,5,337,NULL,0,5022,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,14:44:35,AM,NULL,0,PARTY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,5022,ROOP KNITWEAR,LUDHIANA,8558884919,9988950919,Ludhiana,NULL,NULL,NULL
9043,FASHION FLOW (CASH),F-10477,8/19/2025,2008,57112,0,NULL,PLOT.NO.477 NEAR KOHARA CHOWNK,MACCHIWARA ROAD LDH,9988552446,NULL,NULL,TRUE,6000,NULL,NULL, FIFTY SEVEN THOUSAND ONE HUNDRED TWELVE,S,2.02508E+11,54392,104.6,NULL,5,2719.6,NULL,0,9043,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16:37:19,JK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,NULL,NULL,9043,FASHION FLOW (CASH),PLOT.NO.477 NEAR KOHARA CHOWNK,MACCHIWARA ROAD LDH,9988552446,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),F-10485,8/20/2025,2008,208501,0,NULL,231 INDUSTRIAL AREA-A NEAR CHEEMA,CHOWK LUDHIANA SHIV KUMAR,9872494199,NULL,NULL,TRUE,6000,NULL,NULL, TWO LAKH EIGHT THOUSAND FIVE HUNDRED ONE,S,2.02508E+11,198572.8,349.6,NULL,5,9928.64,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,18:49:37,VS,NULL,0,A:71589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STD-34 D-GREY,-0.44,NULL,NULL,9149,MONTE CARLO (UNIT-2),231 INDUSTRIAL AREA-A NEAR CHEEMA,CHOWK LUDHIANA SHIV KUMAR,9872494199,Ludhiana,NULL,NULL,ARUN AUTO
9149,MONTE CARLO (UNIT-2),F-10486,8/20/2025,2009,215181,0,NULL,231 INDUSTRIAL AREA-A NEAR CHEEMA,CHOWK LUDHIANA SHIV KUMAR,9872494199,NULL,NULL,TRUE,6000,NULL,NULL, TWO LAKH FIFTEEN THOUSAND ONE HUNDRED EIGHTY ONE,S,2.02508E+11,204934.4,360.8,NULL,5,10246.72,NULL,0,9149,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4712,18:51:27,VS,NULL,0,A:71589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STD-34 D-GREY,-0.12,NULL,NULL,9149,MONTE CARLO (UNIT-2),231 INDUSTRIAL AREA-A NEAR CHEEMA,CHOWK LUDHIANA SHIV KUMAR,9872494199,Ludhiana,NULL,NULL,ARUN AUTO
7457,BOXY,F-10491,8/20/2025,2014,153716,0,NULL,"4823/4,SUNDER NAGAR,MAHARAJA ST",LDH,9855775557,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH FIFTY THREE THOUSAND SEVEN HUNDRED SIXTEEN,S,2.02508E+11,153716,370.4,NULL,0,0,NULL,0,7457,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16:45:33,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7457,BOXY,"4823/4,SUNDER NAGAR,MAHARAJA ST",LDH,9855775557,Ludhiana,NULL,NULL,NULL
7457,BOXY,F-10492,8/20/2025,2015,153550,0,NULL,"4823/4,SUNDER NAGAR,MAHARAJA ST",LDH,9855775557,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH FIFTY THREE THOUSAND FIVE HUNDRED FIFTY,S,2.02508E+11,153550,370,NULL,0,0,NULL,0,7457,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16:47:57,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7457,BOXY,"4823/4,SUNDER NAGAR,MAHARAJA ST",LDH,9855775557,Ludhiana,NULL,NULL,NULL
7457,BOXY,F-10493,8/20/2025,2016,47559,0,NULL,"4823/4,SUNDER NAGAR,MAHARAJA ST",LDH,9855775557,NULL,NULL,TRUE,6000,NULL,NULL, FORTY SEVEN THOUSAND FIVE HUNDRED FIFTY NINE,S,2.02508E+11,47559,114.6,NULL,0,0,NULL,0,7457,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16:49:44,SS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7457,BOXY,"4823/4,SUNDER NAGAR,MAHARAJA ST",LDH,9855775557,Ludhiana,NULL,NULL,NULL
7347,HOLD ENT.,X-20791,7/16/2025,2039,80000,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, EIGHTY   THOUSAND,S,2.02507E+11,80000,500,NULL,0,0,NULL,0,7347,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOLD:INDRA VALUES,7802,13:33:12,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,JT-8015 STONE,0,NULL,NULL,7802,INDRA VALUES,"SHERPUR KHURD,LUDHIANA 141010",NULL,NULL,Ludhiana,NULL,NULL,INDRA VALUES
1644,SHOP,S-10172,8/21/2025,2008,57,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, FIFTY SEVEN,S,2.02508E+11,56.7,56.7,NULL,0,0,NULL,0,1644,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:17:06,RAMANDEEP,NULL,0,MTR SET,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3,NULL,NULL,1644,SHOP,NULL,NULL,NULL,Ludhiana,NULL,NULL,Y-00139
7493,G.R KNITWEARS,F-10479,8/20/2025,2002,74048,0,NULL,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,NULL,NULL,TRUE,6000,NULL,NULL, SEVENTY FOUR THOUSAND FORTY EIGHT,S,2.02508E+11,74048,142.4,NULL,0,0,NULL,0,7493,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:35:14,AK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7493,G.R KNITWEARS,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,Ludhiana,NULL,NULL,ARUN AUTO
7493,G.R KNITWEARS,F-10480,8/20/2025,2003,67392,0,NULL,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,NULL,NULL,TRUE,6000,NULL,NULL, SIXTY SEVEN THOUSAND THREE HUNDRED NINETY TWO,S,2.02508E+11,67392,129.6,NULL,0,0,NULL,0,7493,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:35:55,AK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7493,G.R KNITWEARS,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,Ludhiana,NULL,NULL,ARUN AUTO
7493,G.R KNITWEARS,F-10481,8/20/2025,2004,73424,0,NULL,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,NULL,NULL,TRUE,6000,NULL,NULL, SEVENTY THREE THOUSAND FOUR HUNDRED TWENTY FOUR,S,2.02508E+11,73424,141.2,NULL,0,0,NULL,0,7493,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:36:30,AK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7493,G.R KNITWEARS,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,Ludhiana,NULL,NULL,ARUN AUTO
7493,G.R KNITWEARS,F-10482,8/20/2025,2005,70512,0,NULL,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,NULL,NULL,TRUE,6000,NULL,NULL, SEVENTY   THOUSAND FIVE HUNDRED TWELVE,S,2.02508E+11,70512,135.6,NULL,0,0,NULL,0,7493,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:37:03,AK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7493,G.R KNITWEARS,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,Ludhiana,NULL,NULL,ARUN AUTO
7493,G.R KNITWEARS,F-10483,8/20/2025,2006,73060,0,NULL,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,NULL,NULL,TRUE,6000,NULL,NULL, SEVENTY THREE THOUSAND SIXTY,S,2.02508E+11,73060,140.5,NULL,0,0,NULL,0,7493,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12:37:33,AK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7493,G.R KNITWEARS,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,Ludhiana,NULL,NULL,ARUN AUTO
7995,TAAK CREATIONS (RAJAN),F-10285,8/11/2025,2048,52658,0,NULL,"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,NULL,NULL,TRUE,6000,NULL,NULL, FIFTY TWO THOUSAND SIX HUNDRED FIFTY EIGHT,S,2.02508E+11,50150,100.3,NULL,5,2507.5,NULL,0,7995,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7995,16:48:24,DK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VERTL S BO WHITE,0.5,NULL,NULL,7995,TAAK CREATIONS (RAJAN),"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,Ludhiana,NULL,NULL,ARUN AUTO
7995,TAAK CREATIONS (RAJAN),F-10286,8/11/2025,2049,134400,0,NULL,"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH THIRTY FOUR THOUSAND FOUR HUNDRED,S,2.02508E+11,128000,256,NULL,5,6400,NULL,0,7995,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7995,16:50:39,DK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRTCL S BO BLACK,0,NULL,NULL,7995,TAAK CREATIONS (RAJAN),"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,Ludhiana,NULL,NULL,ARUN AUTO
7995,TAAK CREATIONS (RAJAN),F-10287,8/11/2025,2050,53340,0,NULL,"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,NULL,NULL,TRUE,6000,NULL,NULL, FIFTY THREE THOUSAND THREE HUNDRED FORTY,S,2.02508E+11,50800,101.6,NULL,5,2540,NULL,0,7995,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7995,16:53:18,DK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRTCL S BO KHAKI,0,NULL,NULL,7995,TAAK CREATIONS (RAJAN),"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,Ludhiana,NULL,NULL,ARUN AUTO
7995,TAAK CREATIONS (RAJAN),F-10288,8/11/2025,2051,53813,0,NULL,"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,NULL,NULL,TRUE,6000,NULL,NULL, FIFTY THREE THOUSAND EIGHT HUNDRED THIRTEEN,S,2.02508E+11,51250,102.5,NULL,5,2562.5,NULL,0,7995,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7995,16:54:51,DK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRTCL S BO BROWN,0.5,NULL,NULL,7995,TAAK CREATIONS (RAJAN),"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,Ludhiana,NULL,NULL,ARUN AUTO
7995,TAAK CREATIONS (RAJAN),F-10289,8/11/2025,2052,53918,0,NULL,"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,NULL,NULL,TRUE,6000,NULL,NULL, FIFTY THREE THOUSAND NINE HUNDRED EIGHTEEN,S,2.02508E+11,51350,102.7,NULL,5,2567.5,NULL,0,7995,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7995,16:56:40,DK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VRTCL S BO GREY,0.5,NULL,NULL,7995,TAAK CREATIONS (RAJAN),"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,Ludhiana,NULL,NULL,ARUN AUTO
7995,TAAK CREATIONS (RAJAN),F-10354,8/13/2025,2009,51923,0,NULL,"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,NULL,NULL,TRUE,6000,NULL,NULL, FIFTY ONE THOUSAND NINE HUNDRED TWENTY THREE,S,2.02508E+11,49450,98.9,NULL,5,2472.5,NULL,0,7995,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:12:13,DK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,NULL,NULL,7995,TAAK CREATIONS (RAJAN),"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,Ludhiana,NULL,NULL,ARUN AUTO
7995,TAAK CREATIONS (RAJAN),F-10355,8/13/2025,2010,53130,0,NULL,"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,NULL,NULL,TRUE,6000,NULL,NULL, FIFTY THREE THOUSAND ONE HUNDRED THIRTY,S,2.02508E+11,50600,101.2,NULL,5,2530,NULL,0,7995,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:13:11,DK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7995,TAAK CREATIONS (RAJAN),"PLOT.134,ST.NO.3 SANDHU ENCLAVE",TIBBBA ROAD LDH (MOHIT),9803537492,Ludhiana,NULL,NULL,ARUN AUTO
7802,INDRA VALUES,F-10499,8/21/2025,2001,27888,0,NULL,"SHERPUR KHURD,LUDHIANA 141010",NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, TWENTY SEVEN THOUSAND EIGHT HUNDRED EIGHTY EIGHT,S,2.02508E+11,26560,166,NULL,5,1328,NULL,0,7802,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,10:21:28,VS,NULL,0,PO.NO.1376,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7802,INDRA VALUES,"SHERPUR KHURD,LUDHIANA 141010",NULL,NULL,Ludhiana,NULL,NULL,BABA JI
7311,SANYOG INTERNATIONAL,F-10502,8/21/2025,2004,351,0,NULL,NULL,VIJAY,9417048065,NULL,NULL,TRUE,6000,NULL,NULL, THREE HUNDRED FIFTY ONE,S,2.02508E+11,350.5,350.5,NULL,0,0,NULL,0,7311,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:11:56,VS,NULL,0,PO.NO.COPY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,NULL,NULL,7311,SANYOG INTERNATIONAL,NULL,VIJAY,9417048065,Ludhiana,NULL,NULL,MADAN AUTO
7311,SANYOG INTERNATIONAL,F-10503,8/21/2025,2005,365,0,NULL,NULL,VIJAY,9417048065,NULL,NULL,TRUE,6000,NULL,NULL, THREE HUNDRED SIXTY FIVE,S,2.02508E+11,365.2,365.2,NULL,0,0,NULL,0,7311,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:13:41,VS,NULL,0,PO.NO.COPY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-0.2,NULL,NULL,7311,SANYOG INTERNATIONAL,NULL,VIJAY,9417048065,Ludhiana,NULL,NULL,MADAN AUTO
7311,SANYOG INTERNATIONAL,F-10504,8/21/2025,2006,345,0,NULL,NULL,VIJAY,9417048065,NULL,NULL,TRUE,6000,NULL,NULL, THREE HUNDRED FORTY FIVE,S,2.02508E+11,345,345,NULL,0,0,NULL,0,7311,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:15:37,VS,NULL,0,PO.NO.COPY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7311,SANYOG INTERNATIONAL,NULL,VIJAY,9417048065,Ludhiana,NULL,NULL,MADAN AUTO
7311,SANYOG INTERNATIONAL,F-10505,8/21/2025,2007,259,0,NULL,NULL,VIJAY,9417048065,NULL,NULL,TRUE,6000,NULL,NULL, TWO HUNDRED FIFTY NINE,S,2.02508E+11,258.5,258.5,NULL,0,0,NULL,0,7311,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,11:16:59,VS,NULL,0,PO.NO.COPY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,NULL,NULL,7311,SANYOG INTERNATIONAL,NULL,VIJAY,9417048065,Ludhiana,NULL,NULL,MADAN AUTO
7698,MOHIT HOSIERY,F-10484,8/20/2025,2007,71502,0,NULL,BAHADUR KE ROAD LUDHIANA,LUDHIANA,9041797011,NULL,NULL,TRUE,6000,NULL,NULL, SEVENTY ONE THOUSAND FIVE HUNDRED TWO,S,2.02508E+11,71502,1583.72,NULL,0,0,NULL,0,7698,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13:14:20,VS,NULL,0,P O COPY LANI HAI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7698,MOHIT HOSIERY,BAHADUR KE ROAD LUDHIANA,LUDHIANA,9041797011,Punjab,NULL,NULL,ARUN AUTO
7698,MOHIT HOSIERY,F-10487,8/20/2025,2011,6290,0,NULL,BAHADUR KE ROAD LUDHIANA,LUDHIANA,9041797011,NULL,NULL,TRUE,6000,NULL,NULL, SIX THOUSAND TWO HUNDRED NINETY,S,2.02508E+11,6290,34,NULL,0,0,NULL,0,7698,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15:11:02,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7698,MOHIT HOSIERY,BAHADUR KE ROAD LUDHIANA,LUDHIANA,9041797011,Punjab,NULL,NULL,ARUN AUTO
7148,K.D.G COLL.(MAST.MUNNA),F-10476,8/19/2025,2007,83992,0,NULL,E/1-4198 SAHARA INDIA WALI BUILDING,MAIN ROAD KAILASH NAGAR LUDHIANA,9779926104,NULL,NULL,TRUE,6000,NULL,NULL, EIGHTY THREE THOUSAND NINE HUNDRED NINETY TWO,S,2.02508E+11,79992,1111,NULL,5,3999.6,NULL,0,7148,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15:47:42,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,NULL,NULL,7148,K.D.G COLL.(MAST.MUNNA),E/1-4198 SAHARA INDIA WALI BUILDING,MAIN ROAD KAILASH NAGAR LUDHIANA,9779926104,Ludhiana,NULL,NULL,RAVIDER-E-AUTO
7148,K.D.G COLL.(MAST.MUNNA),F-10497,8/20/2025,2020,252,0,NULL,E/1-4198 SAHARA INDIA WALI BUILDING,MAIN ROAD KAILASH NAGAR LUDHIANA,9779926104,NULL,NULL,TRUE,6000,NULL,NULL, TWO HUNDRED FIFTY TWO,S,2.02508E+11,240,2,NULL,5,12,NULL,0,7148,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:19:29,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7148,K.D.G COLL.(MAST.MUNNA),E/1-4198 SAHARA INDIA WALI BUILDING,MAIN ROAD KAILASH NAGAR LUDHIANA,9779926104,Ludhiana,NULL,NULL,RAVINDER E-AUTO
7148,K.D.G COLL.(MAST.MUNNA),F-10498,8/20/2025,2021,103950,0,NULL,E/1-4198 SAHARA INDIA WALI BUILDING,MAIN ROAD KAILASH NAGAR LUDHIANA,9779926104,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH THREE THOUSAND NINE HUNDRED FIFTY,S,2.02508E+11,99000,792,NULL,5,4950,NULL,0,7148,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,17:22:20,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7148,K.D.G COLL.(MAST.MUNNA),E/1-4198 SAHARA INDIA WALI BUILDING,MAIN ROAD KAILASH NAGAR LUDHIANA,9779926104,Ludhiana,NULL,NULL,RAVINDER E-AUTO
7493,G.R KNITWEARS,F-10507,8/21/2025,2010,53742,0,NULL,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,NULL,NULL,TRUE,6000,NULL,NULL, FIFTY THREE THOUSAND SEVEN HUNDRED FORTY TWO,S,2.02508E+11,53742,101.4,NULL,0,0,NULL,0,7493,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15:23:49,AK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7493,G.R KNITWEARS,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,Ludhiana,NULL,NULL,NULL
7493,G.R KNITWEARS,F-10508,8/21/2025,2011,59360,0,NULL,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,NULL,NULL,TRUE,6000,NULL,NULL, FIFTY NINE THOUSAND THREE HUNDRED SIXTY,S,2.02508E+11,59360,112,NULL,0,0,NULL,0,7493,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,15:24:34,AK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7493,G.R KNITWEARS,1898/S NO: 1B/4 NEW VISHNU PURI,HAMBRAN ROAD HAIBOWAL    (VIJAY),9988443722,Ludhiana,NULL,NULL,NULL
7347,HOLD ENT.,X-21085,8/15/2025,2006,24750,0,NULL,NULL,NULL,NULL,NULL,NULL,TRUE,6000,NULL,NULL, TWENTY FOUR THOUSAND SEVEN HUNDRED FIFTY,S,2.02508E+11,24750,45,NULL,0,0,NULL,0,7347,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,HOLD:SANYA CREATION,9069,16:31:35,VS,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FC-BO-7037 MIX,0,NULL,NULL,9069,SANYA CREATION (UNIT-2),"B-32,E-14/4107 GURU HAR RAI NAGAR",NEAR SACRED HEART SCHOOL 22 PASS,8847262030,Ludhiana,NULL,NULL,SANYA
7426,IN FINITY (JIMMY JI),F-10494,8/20/2025,2017,152471,0,NULL,405/IND AREA A OPP R.K MACHINE ROAD,LUDHIANA,9815607497,NULL,NULL,TRUE,6000,NULL,NULL, ONE LAKH FIFTY TWO THOUSAND FOUR HUNDRED SEVENTY ONE,S,2.02508E+11,152471,367.4,NULL,0,0,NULL,0,7426,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,16:53:07,JK,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,7426,IN FINITY (JIMMY JI),405/IND AREA A OPP R.K MACHINE ROAD,LUDHIANA,9815607497,Ludhiana,NULL,NULL,MADAN AUTO
